timestamp,session_id,temperature,humidity,light,study_duration,posture,user_presence,owner_mode,focus_score,fatigue_score,productivity_class,recommendation
2026-07-04T13:51:54.593815,SESS_0027,25.0,49.3,446.2,144.6,Moderate Lean,1,1,75.6,48.3,Moderate Focus,Good Productivity
2026-07-04T14:16:54.593815,SESS_0028,23.1,47.4,442.5,5.0,Moderate Lean,1,1,88.5,11.0,High Focus,Excellent Focus
2026-07-04T14:41:54.593815,SESS_0028,25.4,52.6,393.7,15.7,Good,1,1,93.7,11.5,High Focus,Excellent Focus
2026-07-04T15:06:54.593815,SESS_0028,25.3,49.4,423.2,92.9,Slight Lean,1,1,85.5,39.9,High Focus,Excellent Focus
2026-07-04T15:31:54.593815,SESS_0028,26.9,54.4,484.3,49.4,Slight Lean,1,1,90.5,22.6,High Focus,Excellent Focus
2026-07-04T15:56:54.593815,SESS_0028,23.7,53.0,485.3,5.0,Slight Lean,1,1,95.2,3.8,High Focus,Excellent Focus
2026-07-04T16:21:54.593815,SESS_0028,26.0,47.5,460.8,28.8,Slight Lean,1,1,93.4,10.3,High Focus,Excellent Focus
2026-07-04T16:46:54.593815,SESS_0028,24.7,54.8,529.8,24.8,Moderate Lean,1,1,88.9,18.0,High Focus,Excellent Focus
2026-07-04T17:11:54.593815,SESS_0028,25.4,52.5,521.9,8.7,Good,1,1,95.8,4.4,High Focus,Excellent Focus
2026-07-04T17:36:54.593815,SESS_0028,22.8,54.7,526.9,33.0,Good,1,1,96.1,13.2,High Focus,Excellent Focus
2026-07-04T18:01:54.593815,SESS_0028,23.0,49.6,514.8,19.4,Good,1,0,95.3,9.5,High Focus,Excellent Focus
2026-07-04T18:26:54.593815,SESS_0028,25.1,53.7,429.9,68.0,Moderate Lean,1,1,85.4,31.7,High Focus,Excellent Focus
2026-07-04T18:51:54.593815,SESS_0028,24.5,48.7,514.9,7.9,Moderate Lean,1,1,90.1,12.2,High Focus,Excellent Focus
2026-07-04T19:16:54.593815,SESS_0028,26.4,47.5,466.0,80.2,Good,1,1,90.6,28.2,High Focus,Excellent Focus
2026-07-04T19:41:54.593815,SESS_0028,25.5,49.6,533.0,11.5,Moderate Lean,1,1,89.5,15.0,High Focus,Excellent Focus
2026-07-04T20:06:54.593815,SESS_0028,27.2,51.2,448.0,13.6,Slight Lean,1,1,89.9,11.5,High Focus,Excellent Focus
2026-07-04T20:31:54.593815,SESS_0029,22.4,54.9,448.5,5.0,Good,1,0,94.9,5.3,High Focus,Excellent Focus
2026-07-04T20:56:54.593815,SESS_0029,25.8,57.3,447.1,16.2,Moderate Lean,1,1,86.5,16.7,High Focus,Excellent Focus
2026-07-04T21:21:54.593815,SESS_0029,24.7,52.8,535.9,8.9,Good,1,1,100.0,4.5,High Focus,Excellent Focus
2026-07-04T21:46:54.593815,SESS_0029,23.8,50.0,453.6,12.9,Good,1,1,97.5,5.7,High Focus,Excellent Focus
2026-07-04T22:11:54.593815,SESS_0029,24.5,48.3,468.5,53.6,Good,1,1,94.6,17.8,High Focus,Excellent Focus
2026-07-04T22:36:54.593815,SESS_0029,26.9,47.1,396.9,12.3,Good,1,1,93.8,7.1,High Focus,Excellent Focus
2026-07-04T23:01:54.593815,SESS_0029,23.2,47.5,490.4,37.0,Slight Lean,1,0,90.5,18.6,High Focus,Excellent Focus
2026-07-04T23:26:54.593815,SESS_0029,24.8,51.7,439.4,39.1,Good,1,1,94.0,17.0,High Focus,Excellent Focus
2026-07-04T23:51:54.593815,SESS_0029,25.6,47.0,520.9,15.0,Slight Lean,1,1,96.7,8.0,High Focus,Excellent Focus
2026-07-05T00:16:54.593815,SESS_0029,22.3,50.2,493.8,35.4,Moderate Lean,1,1,90.1,20.5,High Focus,Excellent Focus
2026-07-05T00:41:54.593815,SESS_0029,24.2,50.8,403.4,23.9,Good,1,1,96.9,8.9,High Focus,Excellent Focus
2026-07-05T01:06:54.593815,SESS_0029,25.2,49.7,501.0,44.6,Slight Lean,1,1,94.6,16.3,High Focus,Excellent Focus
2026-07-05T01:31:54.593815,SESS_0029,24.8,49.7,473.4,12.0,Poor,1,1,83.0,34.5,High Focus,Excellent Focus
2026-07-05T01:56:54.593815,SESS_0029,23.8,51.1,475.7,38.0,Slight Lean,1,1,91.4,19.1,High Focus,Excellent Focus
2026-07-05T02:21:54.593815,SESS_0029,23.8,51.9,494.7,53.7,Moderate Lean,1,1,87.4,25.0,High Focus,Excellent Focus
2026-07-05T02:46:54.593815,SESS_0030,23.3,57.0,465.0,37.3,Good,1,1,94.8,14.9,High Focus,Excellent Focus
2026-07-05T03:11:54.593815,SESS_0030,25.2,52.7,483.8,8.9,Good,1,1,98.7,5.7,High Focus,Excellent Focus
2026-07-05T03:36:54.593815,SESS_0030,25.5,51.5,565.6,5.0,Good,1,1,97.4,3.5,High Focus,Excellent Focus
2026-07-05T04:01:54.593815,SESS_0030,26.0,59.3,440.7,90.3,Good,1,0,83.1,41.1,High Focus,Excellent Focus
2026-07-05T04:26:54.593815,SESS_0030,25.4,58.5,442.5,11.4,Moderate Lean,1,1,85.7,19.7,High Focus,Excellent Focus
2026-07-05T04:51:54.593815,SESS_0030,27.3,48.3,452.5,23.5,Moderate Lean,1,0,84.8,20.0,High Focus,Excellent Focus
2026-07-05T05:16:54.593815,SESS_0030,24.5,53.8,479.2,5.0,Good,1,0,93.1,10.3,High Focus,Excellent Focus
2026-07-05T05:41:54.593815,SESS_0030,22.7,53.8,466.1,5.0,Good,1,1,95.4,6.7,High Focus,Excellent Focus
2026-07-05T06:06:54.593815,SESS_0030,23.0,51.5,488.2,46.2,Slight Lean,1,1,92.9,17.7,High Focus,Excellent Focus
2026-07-05T06:31:54.593815,SESS_0030,23.0,48.1,627.5,17.7,Good,1,1,96.7,9.3,High Focus,Excellent Focus
2026-07-05T06:56:54.593815,SESS_0030,23.8,48.7,530.3,98.0,Good,1,1,90.1,34.9,High Focus,Excellent Focus
2026-07-05T07:21:54.593815,SESS_0030,24.6,43.2,468.5,32.2,Slight Lean,1,1,91.9,14.0,High Focus,Excellent Focus
2026-07-05T07:46:54.593815,SESS_0030,24.5,52.5,522.3,72.8,Good,1,1,95.0,24.1,High Focus,Excellent Focus
2026-07-05T08:11:54.593815,SESS_0030,27.4,47.0,503.7,7.9,Moderate Lean,1,1,85.5,14.9,High Focus,Excellent Focus
2026-07-05T08:36:54.593815,SESS_0030,25.5,51.4,567.2,7.0,Poor,1,1,78.4,33.5,Moderate Focus,Good Productivity
2026-07-05T09:01:54.593815,SESS_0031,24.2,49.9,601.3,11.3,Good,1,1,96.7,5.9,High Focus,Excellent Focus
2026-07-05T09:26:54.593815,SESS_0031,23.7,48.4,445.1,128.6,Moderate Lean,1,0,75.9,52.2,Moderate Focus,Good Productivity
2026-07-05T09:51:54.593815,SESS_0031,22.3,44.4,573.5,48.4,Good,1,1,94.9,17.2,High Focus,Excellent Focus
2026-07-05T10:16:54.593815,SESS_0031,22.7,54.6,467.9,39.9,Slight Lean,1,1,90.6,19.5,High Focus,Excellent Focus
2026-07-05T10:41:54.593815,SESS_0031,23.2,51.9,435.2,47.1,Moderate Lean,1,1,86.1,25.0,High Focus,Excellent Focus
2026-07-05T11:06:54.593815,SESS_0031,22.7,50.5,488.8,28.4,Good,1,0,92.8,14.2,High Focus,Excellent Focus
2026-07-05T11:31:54.593815,SESS_0031,28.2,47.1,553.2,11.7,Good,1,1,96.3,8.5,High Focus,Excellent Focus
2026-07-05T11:56:54.593815,SESS_0031,24.7,52.3,496.9,26.6,Good,1,0,96.7,9.0,High Focus,Excellent Focus
2026-07-05T12:21:54.593815,SESS_0031,22.7,50.3,440.0,19.6,Good,1,1,95.6,8.9,High Focus,Excellent Focus
2026-07-05T12:46:54.593815,SESS_0031,25.8,52.7,482.2,5.0,Poor,1,0,76.0,37.6,Moderate Focus,Good Productivity
2026-07-05T13:11:54.593815,SESS_0031,26.2,49.3,386.2,9.9,Poor,1,1,79.5,33.1,Moderate Focus,Good Productivity
2026-07-05T13:36:54.593815,SESS_0031,22.4,50.3,449.1,25.0,Slight Lean,1,1,94.3,13.9,High Focus,Excellent Focus
2026-07-05T14:01:54.593815,SESS_0031,25.4,47.0,469.9,65.3,Moderate Lean,1,0,82.1,34.6,High Focus,Excellent Focus
2026-07-05T14:26:54.593815,SESS_0031,26.6,55.9,500.7,55.7,Slight Lean,1,0,88.5,27.5,High Focus,Excellent Focus
2026-07-05T14:51:54.593815,SESS_0031,25.1,48.0,550.2,7.4,Good,1,1,98.0,4.1,High Focus,Excellent Focus
2026-07-05T15:16:54.593815,SESS_0032,24.3,52.2,490.9,56.9,Good,1,1,99.7,16.1,High Focus,Excellent Focus
2026-07-05T15:41:54.593815,SESS_0032,24.8,54.3,428.4,25.7,Good,1,1,96.9,8.0,High Focus,Excellent Focus
2026-07-05T16:06:54.593815,SESS_0032,25.8,48.8,429.6,11.1,Good,1,1,95.0,5.7,High Focus,Excellent Focus
2026-07-05T16:31:54.593815,SESS_0032,24.5,54.2,434.6,69.0,Good,1,1,96.4,22.5,High Focus,Excellent Focus
2026-07-05T16:56:54.593815,SESS_0032,25.3,54.2,425.1,12.3,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-05T17:21:54.593815,SESS_0032,24.7,52.9,421.2,8.5,Good,1,1,94.3,6.3,High Focus,Excellent Focus
2026-07-05T17:46:54.593815,SESS_0032,25.5,45.7,510.9,43.4,Slight Lean,1,1,94.9,16.9,High Focus,Excellent Focus
2026-07-05T18:11:54.593815,SESS_0032,23.5,53.0,493.0,18.4,Slight Lean,1,1,92.9,11.0,High Focus,Excellent Focus
2026-07-05T18:36:54.593815,SESS_0032,24.4,49.8,504.6,32.6,Good,1,1,98.4,9.4,High Focus,Excellent Focus
2026-07-05T19:01:54.593815,SESS_0032,25.5,49.9,463.5,92.5,Poor,1,1,76.1,58.3,Moderate Focus,Good Productivity
2026-07-05T19:26:54.593815,SESS_0032,25.4,48.5,486.3,5.0,Good,1,1,98.8,3.4,High Focus,Excellent Focus
2026-07-05T19:51:54.593815,SESS_0032,23.1,50.1,478.0,61.3,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-05T20:16:54.593815,SESS_0032,24.3,44.7,512.0,42.5,Good,1,1,98.7,13.9,High Focus,Excellent Focus
2026-07-05T20:41:54.593815,SESS_0032,25.0,54.8,580.6,79.9,Slight Lean,1,1,90.1,32.3,High Focus,Excellent Focus
2026-07-05T21:06:54.593815,SESS_0032,27.0,57.2,455.4,19.7,Good,1,1,95.9,6.9,High Focus,Excellent Focus
2026-07-05T21:31:54.593815,SESS_0033,25.0,43.6,511.3,36.0,Good,1,1,98.9,10.0,High Focus,Excellent Focus
2026-07-05T21:56:54.593815,SESS_0033,23.6,55.2,538.6,18.7,Slight Lean,1,1,97.0,7.7,High Focus,Excellent Focus
2026-07-05T22:21:54.593815,SESS_0033,25.9,55.7,442.9,40.4,Good,1,1,94.5,13.8,High Focus,Excellent Focus
2026-07-05T22:46:54.593815,SESS_0033,25.0,49.6,571.0,44.1,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-05T23:11:54.593815,SESS_0033,24.0,52.2,557.7,72.8,Good,1,1,94.7,22.0,High Focus,Excellent Focus
2026-07-05T23:36:54.593815,SESS_0033,28.8,47.1,464.4,34.0,Poor,1,1,78.8,41.4,Moderate Focus,Good Productivity
2026-07-06T00:01:54.593815,SESS_0033,27.0,56.5,456.7,5.0,Slight Lean,1,1,91.4,8.6,High Focus,Excellent Focus
2026-07-06T00:26:54.593815,SESS_0033,24.3,54.3,493.1,85.8,Slight Lean,1,1,87.0,35.4,High Focus,Excellent Focus
2026-07-06T00:51:54.593815,SESS_0033,25.4,48.2,524.8,150.0,Good,1,1,82.5,42.9,High Focus,Excellent Focus
2026-07-06T01:16:54.593815,SESS_0033,24.6,55.2,474.0,5.0,Slight Lean,1,1,92.9,8.1,High Focus,Excellent Focus
2026-07-06T01:41:54.593815,SESS_0033,24.2,48.4,471.2,12.5,Poor,1,1,78.1,34.5,Moderate Focus,Good Productivity
2026-07-06T02:06:54.593815,SESS_0033,23.9,48.9,532.6,14.2,Poor,1,1,79.9,35.1,Moderate Focus,Good Productivity
2026-07-06T02:31:54.593815,SESS_0033,23.4,46.5,457.2,9.5,Slight Lean,1,1,93.4,8.4,High Focus,Excellent Focus
2026-07-06T02:56:54.593815,SESS_0033,25.0,54.1,461.0,6.7,Moderate Lean,1,1,88.0,12.4,High Focus,Excellent Focus
2026-07-06T03:21:54.593815,SESS_0033,25.3,44.7,462.0,34.8,Good,1,1,97.0,10.0,High Focus,Excellent Focus
2026-07-06T03:46:54.593815,SESS_0034,24.5,46.0,519.1,26.8,Slight Lean,1,1,94.1,11.4,High Focus,Excellent Focus
2026-07-06T04:11:54.593815,SESS_0034,25.8,49.1,474.2,24.5,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-06T04:36:54.593815,SESS_0034,23.6,52.9,562.1,44.0,Good,1,1,97.0,14.6,High Focus,Excellent Focus
2026-07-06T05:01:54.593815,SESS_0034,25.1,44.3,466.1,8.7,Poor,1,0,78.7,38.0,Moderate Focus,Good Productivity
2026-07-06T05:26:54.593815,SESS_0034,24.4,40.0,406.6,72.9,Slight Lean,1,1,90.2,27.5,High Focus,Excellent Focus
2026-07-06T05:51:54.593815,SESS_0034,22.1,47.8,558.1,5.4,Slight Lean,1,0,87.9,13.8,High Focus,Excellent Focus
2026-07-06T06:16:54.593815,SESS_0034,22.7,49.8,614.2,41.4,Slight Lean,1,0,88.4,19.7,High Focus,Excellent Focus
2026-07-06T06:41:54.593815,SESS_0034,26.6,46.9,490.8,8.2,Good,1,1,94.2,6.5,High Focus,Excellent Focus
2026-07-06T07:06:54.593815,SESS_0034,23.5,52.5,458.5,13.5,Good,1,1,94.3,9.4,High Focus,Excellent Focus
2026-07-06T07:31:54.593815,SESS_0034,26.2,49.2,444.1,32.5,Slight Lean,1,1,92.1,16.6,High Focus,Excellent Focus
2026-07-06T07:56:54.593815,SESS_0034,25.2,52.8,431.1,10.0,Slight Lean,1,1,93.6,8.4,High Focus,Excellent Focus
2026-07-06T08:21:54.593815,SESS_0034,23.3,47.9,506.7,55.5,Good,1,1,98.3,15.4,High Focus,Excellent Focus
2026-07-06T08:46:54.593815,SESS_0034,22.8,48.5,466.9,26.6,Good,1,1,94.4,11.2,High Focus,Excellent Focus
2026-07-06T09:11:54.593815,SESS_0034,24.9,50.3,368.1,57.2,Good,1,1,89.2,25.0,High Focus,Excellent Focus
2026-07-06T09:36:54.593815,SESS_0034,22.8,57.8,409.9,150.0,Good,1,1,80.0,47.1,High Focus,Excellent Focus
2026-07-06T10:01:54.593815,SESS_0035,24.0,52.3,487.1,38.2,Good,1,1,93.2,16.4,High Focus,Excellent Focus
2026-07-06T10:26:54.593815,SESS_0035,25.7,48.7,480.1,5.0,Good,1,1,92.8,11.0,High Focus,Excellent Focus
2026-07-06T10:51:54.593815,SESS_0035,24.1,52.0,477.7,10.8,Moderate Lean,1,0,84.5,18.6,High Focus,Excellent Focus
2026-07-06T11:16:54.593815,SESS_0035,23.2,48.1,452.7,19.1,Slight Lean,1,1,92.0,14.7,High Focus,Excellent Focus
2026-07-06T11:41:54.593815,SESS_0035,23.8,52.3,443.5,45.3,Good,1,1,97.8,14.6,High Focus,Excellent Focus
2026-07-06T12:06:54.593815,SESS_0035,24.7,48.8,471.7,5.0,Moderate Lean,1,1,89.0,14.2,High Focus,Excellent Focus
2026-07-06T12:31:54.593815,SESS_0035,23.5,53.6,470.3,130.3,Poor,1,1,69.6,68.2,Moderate Focus,Good Productivity
2026-07-06T12:56:54.593815,SESS_0035,24.8,53.4,406.9,45.4,Good,1,1,97.3,13.4,High Focus,Excellent Focus
2026-07-06T13:21:54.593815,SESS_0035,23.3,54.3,523.8,150.0,Good,1,0,82.9,40.5,High Focus,Excellent Focus
2026-07-06T13:46:54.593815,SESS_0035,22.7,50.6,440.0,12.1,Slight Lean,1,1,94.4,7.9,High Focus,Excellent Focus
2026-07-06T14:11:54.593815,SESS_0035,25.4,50.3,496.2,6.5,Slight Lean,1,0,88.7,12.8,High Focus,Excellent Focus
2026-07-06T14:36:54.593815,SESS_0035,25.2,45.2,480.5,25.5,Good,1,1,99.4,8.1,High Focus,Excellent Focus
2026-07-06T15:01:54.593815,SESS_0035,25.2,56.3,432.6,20.6,Good,1,1,99.2,5.5,High Focus,Excellent Focus
2026-07-06T15:26:54.593815,SESS_0035,25.3,47.1,526.2,8.5,Good,1,1,95.9,4.6,High Focus,Excellent Focus
2026-07-06T15:51:54.593815,SESS_0035,26.2,50.1,497.6,30.3,Good,1,1,96.0,11.5,High Focus,Excellent Focus
2026-07-06T16:16:54.593815,SESS_0036,21.9,53.7,398.8,22.8,Moderate Lean,1,1,87.0,18.9,High Focus,Excellent Focus
2026-07-06T16:41:54.593815,SESS_0036,26.3,48.0,507.2,68.8,Good,1,1,94.2,25.9,High Focus,Excellent Focus
2026-07-06T17:06:54.593815,SESS_0036,25.6,50.2,523.0,15.8,Moderate Lean,1,0,84.8,19.3,High Focus,Excellent Focus
2026-07-06T17:31:54.593815,SESS_0036,22.9,59.4,555.8,5.0,Good,1,1,96.2,5.7,High Focus,Excellent Focus
2026-07-06T17:56:54.593815,SESS_0036,27.4,44.9,509.1,111.4,Slight Lean,1,1,80.2,43.5,High Focus,Excellent Focus
2026-07-06T18:21:54.593815,SESS_0036,23.9,57.6,507.8,11.7,Moderate Lean,1,1,85.7,14.4,High Focus,Excellent Focus
2026-07-06T18:46:54.593815,SESS_0036,25.9,52.5,501.7,26.0,Slight Lean,1,0,87.9,16.5,High Focus,Excellent Focus
2026-07-06T19:11:54.593815,SESS_0036,23.7,54.6,404.0,73.5,Good,1,1,85.9,31.6,High Focus,Excellent Focus
2026-07-06T19:36:54.593815,SESS_0036,22.7,52.7,503.1,19.4,Good,1,1,93.0,11.3,High Focus,Excellent Focus
2026-07-06T20:01:54.593815,SESS_0036,24.8,52.6,454.5,25.8,Slight Lean,1,1,93.7,11.0,High Focus,Excellent Focus
2026-07-06T20:26:54.593815,SESS_0036,24.1,51.6,482.7,33.0,Moderate Lean,1,1,88.2,20.3,High Focus,Excellent Focus
2026-07-06T20:51:54.593815,SESS_0036,23.2,50.3,510.5,43.4,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-06T21:16:54.593815,SESS_0036,24.7,50.2,448.5,32.0,Slight Lean,1,1,96.1,11.4,High Focus,Excellent Focus
2026-07-06T21:41:54.593815,SESS_0036,25.1,55.2,411.4,5.0,Good,1,1,93.9,5.7,High Focus,Excellent Focus
2026-07-06T22:06:54.593815,SESS_0036,22.0,55.1,544.3,5.0,Slight Lean,1,1,89.4,11.3,High Focus,Excellent Focus
2026-07-06T22:31:54.593815,SESS_0037,24.9,49.8,475.3,7.4,Good,1,1,96.5,5.6,High Focus,Excellent Focus
2026-07-06T22:56:54.593815,SESS_0037,25.9,51.0,401.2,52.6,Good,1,0,91.1,23.1,High Focus,Excellent Focus
2026-07-06T23:21:54.593815,SESS_0037,22.7,57.0,490.1,45.3,Good,1,1,99.4,14.4,High Focus,Excellent Focus
2026-07-06T23:46:54.593815,SESS_0037,23.8,50.0,493.7,71.6,Slight Lean,1,1,93.6,24.5,High Focus,Excellent Focus
2026-07-07T00:11:54.593815,SESS_0037,21.7,47.1,470.7,74.4,Slight Lean,1,1,89.1,33.0,High Focus,Excellent Focus
2026-07-07T00:36:54.593815,SESS_0037,20.8,53.4,391.8,15.7,Good,1,1,92.7,11.9,High Focus,Excellent Focus
2026-07-07T01:01:54.593815,SESS_0037,23.3,55.5,532.1,117.3,Good,1,1,88.3,38.7,High Focus,Excellent Focus
2026-07-07T01:26:54.593815,SESS_0037,23.8,51.3,463.2,43.1,Good,1,1,95.5,15.8,High Focus,Excellent Focus
2026-07-07T01:51:54.593815,SESS_0037,22.7,53.0,502.5,21.6,Good,1,1,93.0,11.9,High Focus,Excellent Focus
2026-07-07T02:16:54.593815,SESS_0037,24.0,56.2,456.2,91.3,Moderate Lean,1,1,81.5,40.2,High Focus,Excellent Focus
2026-07-07T02:41:54.593815,SESS_0037,26.0,56.8,455.8,5.0,Slight Lean,1,1,91.1,9.6,High Focus,Excellent Focus
2026-07-07T03:06:54.593815,SESS_0037,23.8,48.9,474.7,5.0,Good,1,1,93.4,9.8,High Focus,Excellent Focus
2026-07-07T03:31:54.593815,SESS_0037,24.6,49.6,475.5,35.5,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-07T03:56:54.593815,SESS_0037,24.4,52.2,476.3,31.4,Good,1,1,99.4,6.9,High Focus,Excellent Focus
2026-07-07T04:21:54.593815,SESS_0037,25.2,50.1,522.3,5.0,Good,1,1,93.1,10.0,High Focus,Excellent Focus
2026-07-07T04:46:54.593815,SESS_0038,24.1,48.9,512.8,10.3,Moderate Lean,1,1,88.8,12.4,High Focus,Excellent Focus
2026-07-07T05:11:54.593815,SESS_0038,25.7,49.7,334.7,16.3,Good,1,1,92.9,12.2,High Focus,Excellent Focus
2026-07-07T05:36:54.593815,SESS_0038,21.2,51.9,420.7,65.5,Moderate Lean,1,1,81.6,35.5,High Focus,Excellent Focus
2026-07-07T06:01:54.593815,SESS_0038,23.9,48.6,422.3,45.5,Good,1,1,92.5,21.2,High Focus,Excellent Focus
2026-07-07T06:26:54.593815,SESS_0038,23.3,52.8,423.1,12.0,Good,1,0,90.1,11.8,High Focus,Excellent Focus
2026-07-07T06:51:54.593815,SESS_0038,22.4,49.2,528.8,44.7,Good,1,1,97.2,13.4,High Focus,Excellent Focus
2026-07-07T07:16:54.593815,SESS_0038,26.2,52.7,445.2,17.9,Poor,1,0,73.7,44.1,Moderate Focus,Good Productivity
2026-07-07T07:41:54.593815,SESS_0038,25.8,57.4,459.5,25.2,Poor,1,1,81.0,35.3,High Focus,Excellent Focus
2026-07-07T08:06:54.593815,SESS_0038,27.0,44.6,440.8,33.2,Good,1,1,94.0,15.0,High Focus,Excellent Focus
2026-07-07T08:31:54.593815,SESS_0038,24.8,52.5,491.1,60.5,Good,1,1,98.3,17.8,High Focus,Excellent Focus
2026-07-07T08:56:54.593815,SESS_0038,23.5,53.1,460.2,5.0,Good,1,1,98.2,3.7,High Focus,Excellent Focus
2026-07-07T09:21:54.593815,SESS_0038,26.2,46.9,563.4,45.9,Good,1,1,98.3,10.6,High Focus,Excellent Focus
2026-07-07T09:46:54.593815,SESS_0038,27.1,54.2,441.7,10.3,Good,1,1,92.7,11.0,High Focus,Excellent Focus
2026-07-07T10:11:54.593815,SESS_0038,26.4,53.4,494.2,75.7,Good,1,1,90.7,27.8,High Focus,Excellent Focus
2026-07-07T10:36:54.593815,SESS_0038,21.5,50.3,506.7,25.0,Good,1,1,94.0,15.1,High Focus,Excellent Focus
2026-07-07T11:01:54.593815,SESS_0039,22.7,51.7,530.4,134.4,Good,1,1,82.5,44.9,High Focus,Excellent Focus
2026-07-07T11:26:54.593815,SESS_0039,27.2,48.3,480.0,5.0,Moderate Lean,1,1,83.9,18.9,High Focus,Excellent Focus
2026-07-07T11:51:54.593815,SESS_0039,24.3,53.7,502.1,13.9,Poor,1,1,80.2,38.1,High Focus,Excellent Focus
2026-07-07T12:16:54.593815,SESS_0039,24.8,51.4,487.6,45.1,Slight Lean,1,0,91.8,19.7,High Focus,Excellent Focus
2026-07-07T12:41:54.593815,SESS_0039,23.3,48.5,539.3,36.0,Good,1,1,99.4,11.3,High Focus,Excellent Focus
2026-07-07T13:06:54.593815,SESS_0039,22.8,44.1,515.4,5.8,Slight Lean,1,1,93.5,8.9,High Focus,Excellent Focus
2026-07-07T13:31:54.593815,SESS_0039,24.2,47.9,524.1,5.0,Slight Lean,1,1,95.6,3.7,High Focus,Excellent Focus
2026-07-07T13:56:54.593815,SESS_0039,23.4,51.1,465.0,76.2,Slight Lean,1,0,86.3,33.6,High Focus,Excellent Focus
2026-07-07T14:21:54.593815,SESS_0039,23.3,51.1,372.4,37.4,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-07T14:46:54.593815,SESS_0039,25.7,46.1,450.2,5.0,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-07T15:11:54.593815,SESS_0039,23.6,50.0,550.9,82.7,Good,1,1,86.9,32.9,High Focus,Excellent Focus
2026-07-07T15:36:54.593815,SESS_0039,25.9,48.1,398.4,44.7,Slight Lean,1,1,89.3,23.6,High Focus,Excellent Focus
2026-07-07T16:01:54.593815,SESS_0039,25.0,47.7,490.8,47.3,Slight Lean,1,0,88.6,24.8,High Focus,Excellent Focus
2026-07-07T16:26:54.593815,SESS_0039,25.6,51.0,534.2,52.4,Good,1,1,93.4,20.4,High Focus,Excellent Focus
2026-07-07T16:51:54.593815,SESS_0039,27.4,47.4,461.9,5.4,Good,1,1,96.0,9.2,High Focus,Excellent Focus
2026-07-07T17:16:54.593815,SESS_0040,23.6,48.0,484.3,5.0,Moderate Lean,1,1,88.9,11.0,High Focus,Excellent Focus
2026-07-07T17:41:54.593815,SESS_0040,22.3,51.9,535.2,5.0,Slight Lean,1,1,93.5,10.7,High Focus,Excellent Focus
2026-07-07T18:06:54.593815,SESS_0040,24.5,48.1,426.0,38.0,Slight Lean,1,1,96.4,14.0,High Focus,Excellent Focus
2026-07-07T18:31:54.593815,SESS_0040,26.5,46.3,411.7,48.4,Good,1,1,93.8,15.3,High Focus,Excellent Focus
2026-07-07T18:56:54.593815,SESS_0040,25.6,49.7,472.2,58.2,Poor,1,1,77.0,51.4,Moderate Focus,Good Productivity
2026-07-07T19:21:54.593815,SESS_0040,23.1,56.7,465.8,21.3,Good,1,1,99.1,6.6,High Focus,Excellent Focus
2026-07-07T19:46:54.593815,SESS_0040,23.1,50.7,496.9,5.0,Good,1,1,97.4,0.7,High Focus,Excellent Focus
2026-07-07T20:11:54.593815,SESS_0040,25.1,47.6,422.3,5.0,Good,1,1,92.5,8.4,High Focus,Excellent Focus
2026-07-07T20:36:54.593815,SESS_0040,25.8,56.5,424.1,23.3,Good,1,1,94.0,12.1,High Focus,Excellent Focus
2026-07-07T21:01:54.593815,SESS_0040,25.1,51.5,476.1,36.8,Poor,1,1,78.7,39.8,Moderate Focus,Good Productivity
2026-07-07T21:26:54.593815,SESS_0040,26.6,48.1,461.9,19.9,Good,1,1,96.9,7.0,High Focus,Excellent Focus
2026-07-07T21:51:54.593815,SESS_0040,27.5,55.2,490.6,17.0,Good,1,1,97.6,6.9,High Focus,Excellent Focus
2026-07-07T22:16:54.593815,SESS_0040,26.4,51.4,440.4,95.4,Good,1,1,86.0,36.6,High Focus,Excellent Focus
2026-07-07T22:41:54.593815,SESS_0040,24.4,50.7,578.6,5.0,Slight Lean,1,1,90.4,12.7,High Focus,Excellent Focus
2026-07-07T23:06:54.593815,SESS_0040,24.9,50.8,438.4,39.8,Slight Lean,1,1,94.3,16.5,High Focus,Excellent Focus
2026-07-07T23:31:54.593815,SESS_0041,24.8,50.7,501.8,34.8,Good,1,0,89.6,19.4,High Focus,Excellent Focus
2026-07-07T23:56:54.593815,SESS_0041,25.2,55.8,475.8,120.3,Good,1,0,82.5,41.9,High Focus,Excellent Focus
2026-07-08T00:21:54.593815,SESS_0041,27.3,48.1,452.5,36.6,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-08T00:46:54.593815,SESS_0041,24.3,50.2,520.4,9.8,Poor,1,1,80.3,34.0,High Focus,Excellent Focus
2026-07-08T01:11:54.593815,SESS_0041,25.1,52.5,391.2,64.3,Moderate Lean,1,1,86.2,31.8,High Focus,Excellent Focus
2026-07-08T01:36:54.593815,SESS_0041,24.8,55.3,508.7,36.5,Poor,1,1,82.3,38.7,High Focus,Excellent Focus
